ida,aire_geo,signe_fr,signe_ue,produit,reference
1645,-------,LR - ,,Veau élevé sous la mère,LA/20/92
1645,-------,LR - ,,Veau fermier lourd élevé sous la mère et complémenté aux céréales,LA/08/93
1645,-------,LR - ,,Veau nourri au lait entier présenté en viandes fraîches ,LA/22/89
1645,-------,LR - ,,Veau nourri au lait entier veau de type C,LA/30/99
1645,-------,LR - ,,Viande bovine,LA/02/94
1645,-------,LR - ,,Viande bovine blonde d'Aquitaine,LA/09/02
1645,-------,LR - ,,Viande bovine d'animaux jeunes de race limousine,LA/23/88
1645,-------,LR - ,,Viande bovine de race charolaise,LA/11/89
1645,-------,LR - ,,Viande bovine de race charolaise,LA/03/89
1645,-------,LR - ,,Viande bovine de race gasconne,LA/18/97
1645,-------,LR - ,,Viande bovine de race limousine,LA/22/88
1645,-------,LR - ,,Viande bovine de race parthenaise,LA/26/05
1645,-------,LR - ,,Viande bovine de race Salers,LA/08/04
1645,-------,LR - ,,Viande bovine et abats de race blonde d'Aquitaine,LA/17/91
1645,-------,LR - ,,Viande bovine fermière de race Aubrac,LA/01/99
1645,-------,LR - ,,Viande de porc et abats,LA/02/05
1645,-------,LR - ,,Viande de veau nourri par tétée au pis,LA/03/81
1645,-------,LR - ,,Viande de veau nourri par tétée au pis et complémenté principalement aux céréales - veau de type B,LA/08/13
1645,-------,LR - ,,Viande et abats de gros bovins de boucherie,LA/18/91
1645,-------,LR - ,,Viande et abats de veau nourri au lait entier,LA/21/93
1645,-------,LR - ,,Viande et abats de veau nourri au lait entier veau de type C,LA/17/99
1645,-------,LR - ,,Viande fraîche de gros bovins de boucherie,LA/12/97
1645,-------,LR - ,,Viande fraîche de porc,LA/16/98
1645,-------,LR - ,,Viande fraîche de porc fermier et abats,LA/19/88
1645,-------,LR - ,,Viande fraîche et abats de porc,LA/12/04
1645,-------,LR - ,,Viande hachée fraîche et surgelée,LA/29/01
1645,-------,LR - ,,Viandes de gros bovins de boucherie de race Blonde d'Aquitaine présentées en frais,LA/05/11
1645,-------,LR - ,,Viandes et abats de porc, frais ou surgelés,LA/17/06
1645,-------,LR - ,,Viandes fraîches ou surgelées et abats de porc,LA/16/06
1645,-------,LR - ,,Viandes fraîches ou surgelées et abats de porc,LA/31/06
1645,-------,LR - ,,Viandes fraîches ou surgelées et abats de porc fermier,LA/05/89
1645,-------,LR - ,,Viandes fraîches ou surgelées et abats de porc fermier,LA/20/88
1645,-------,LR - ,,Viandes fraîches ou surgelées et abats de porcs,LA/35/06
1645,-------,LR - ,,Viandes hachées et préparation de viande de veau fermier lourd élevé sous la mère et complémenté aux céréales,LA/34/99
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/21/06
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/34/06
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/06/12
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/09/97
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/15/00
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/14/00
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/06/02
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/23/01
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/05/05
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/04/02
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/10/01
1645,-------,LR - ,,Œufs de poules élevées en plein air,LA/08/03
1645,-------,LR - ,,Œufs fermiers,LA/35/99
1645,-------,LR - ,,Œufs fermiers de poules élevées en plein air,LA/03/99
1645,-------,LR - ,,Œufs fermiers de poules élevées en plein air,LA/18/98
1454,Abondance,AOC -,AOP -,Abondance,
1735,Abricots rouges du Roussillon,AOC -,,Abricots rouges du Roussillon,
2046,Agenais,,IGP -,Agenais blanc,
2046,Agenais,,IGP -,Agenais mousseux de qualité blanc,
2046,Agenais,,IGP -,Agenais mousseux de qualité rosé,
2046,Agenais,,IGP -,Agenais primeur ou nouveau blanc,
2046,Agenais,,IGP -,Agenais primeur ou nouveau rosé,
2046,Agenais,,IGP -,Agenais primeur ou nouveau rouge,
2046,Agenais,,IGP -,Agenais rosé,
2046,Agenais,,IGP -,Agenais rouge,
2046,Agenais,,IGP -,Agenais surmûri blanc,
1519,Agneau de l'Aveyron,,IGP -,Agneau de l'Aveyron,IG/32/94
1659,Agneau de lait des Pyrénées,,IGP -,Agneau de lait des Pyrénées,IG/09/00
1657,Agneau de Lozère,,IGP -,Agneau de Lozère,IG/06/00
1602,Agneau de Pauillac,,IGP -,Agneau de Pauillac,IG/16/97
1648,Agneau de Sisteron,,IGP -,Agneau de Sisteron,IG/01/02
1589,Agneau du Bourbonnais,,IGP -,Agneau du Bourbonnais,IG/33/94
1520,Agneau du Limousin,,IGP -,Agneau du Limousin,IG/11/95
1655,Agneau du Périgord,,IGP -,Agneau du Périgord,IG/17/01
1603,Agneau du Poitou-Charentes,,IGP -,Agneau du Poitou-Charentes,IG/03/98
1521,Agneau du Quercy,,IGP -,Agneau du Quercy,IG/34/94
1670,Ail blanc de Lomagne,,IGP -,Ail blanc de Lomagne,IG/03/00
1656,Ail de la Drôme,,IGP -,Ail de la Drôme,IG/01/98
1775,Ail fumé d'Arleux,,IGP -,Ail fumé d'Arleux,
1522,Ail rose de Lautrec,,IGP -,Ail rose de Lautrec,IG/44/94
1316,Ajaccio,AOC -,AOP -,Ajaccio blanc,
1316,Ajaccio,AOC -,AOP -,Ajaccio rosé,
1316,Ajaccio,AOC -,AOP -,Ajaccio rouge,
220,Aloxe-Corton,AOC -,AOP -,Aloxe-Corton,
220,Aloxe-Corton,AOC -,AOP -,Aloxe-Corton rouge,
235,Aloxe-Corton premier cru,AOC -,AOP -,Aloxe-Corton premier cru blanc,
235,Aloxe-Corton premier cru,AOC -,AOP -,Aloxe-Corton premier cru rouge,
221,Aloxe-Corton premier cru Clos des Maréchaudes,AOC -,AOP -,Aloxe-Corton premier cru Clos des Maréchaudes blanc,
221,Aloxe-Corton premier cru Clos des Maréchaudes,AOC -,AOP -,Aloxe-Corton premier cru Clos des Maréchaudes rouge,
222,Aloxe-Corton premier cru Clos du Chapitre,AOC -,AOP -,Aloxe-Corton premier cru Clos du Chapitre blanc,
222,Aloxe-Corton premier cru Clos du Chapitre,AOC -,AOP -,Aloxe-Corton premier cru Clos du Chapitre rouge,
223,Aloxe-Corton premier cru La Coutière,AOC -,AOP -,Aloxe-Corton premier cru La Coutière blanc,
223,Aloxe-Corton premier cru La Coutière,AOC -,AOP -,Aloxe-Corton premier cru La Coutière rouge,
224,Aloxe-Corton premier cru La Maréchaude,AOC -,AOP -,Aloxe-Corton premier cru La Maréchaude blanc,
224,Aloxe-Corton premier cru La Maréchaude,AOC -,AOP -,Aloxe-Corton premier cru La Maréchaude rouge,
225,Aloxe-Corton premier cru La Toppe au Vert,AOC -,AOP -,Aloxe-Corton premier cru La Toppe au Vert blanc,
225,Aloxe-Corton premier cru La Toppe au Vert,AOC -,AOP -,Aloxe-Corton premier cru La Toppe au Vert rouge,
226,Aloxe-Corton premier cru Les Chaillots,AOC -,AOP -,Aloxe-Corton premier cru Les Chaillots blanc,
226,Aloxe-Corton premier cru Les Chaillots,AOC -,AOP -,Aloxe-Corton premier cru Les Chaillots rouge,
227,Aloxe-Corton premier cru Les Fournières,AOC -,AOP -,Aloxe-Corton premier cru Les Fournières blanc,
227,Aloxe-Corton premier cru Les Fournières,AOC -,AOP -,Aloxe-Corton premier cru Les Fournières rouge,
228,Aloxe-Corton premier cru Les Guérets,AOC -,AOP -,Aloxe-Corton premier cru Les Guérets blanc,
228,Aloxe-Corton premier cru Les Guérets,AOC -,AOP -,Aloxe-Corton premier cru Les Guérets rouge,
229,Aloxe-Corton premier cru Les Maréchaudes,AOC -,AOP -,Aloxe-Corton premier cru Les Maréchaudes blanc,
229,Aloxe-Corton premier cru Les Maréchaudes,AOC -,AOP -,Aloxe-Corton premier cru Les Maréchaudes rouge,
230,Aloxe-Corton premier cru Les Moutottes,AOC -,AOP -,Aloxe-Corton premier cru Les Moutottes blanc,
230,Aloxe-Corton premier cru Les Moutottes,AOC -,AOP -,Aloxe-Corton premier cru Les Moutottes rouge,
231,Aloxe-Corton premier cru Les Paulands,AOC -,AOP -,Aloxe-Corton premier cru Les Paulands blanc,
231,Aloxe-Corton premier cru Les Paulands,AOC -,AOP -,Aloxe-Corton premier cru Les Paulands rouge,
232,Aloxe-Corton premier cru Les Petites Folières,AOC -,AOP -,Aloxe-Corton premier cru Les Petites Folières blanc,
232,Aloxe-Corton premier cru Les Petites Folières,AOC -,AOP -,Aloxe-Corton premier cru Les Petites Folières rouge,
233,Aloxe-Corton premier cru Les Valozières,AOC -,AOP -,Aloxe-Corton premier cru Les Valozières blanc,
233,Aloxe-Corton premier cru Les Valozières,AOC -,AOP -,Aloxe-Corton premier cru Les Valozières rouge,
234,Aloxe-Corton premier cru Les Vercots,AOC -,AOP -,Aloxe-Corton premier cru Les Vercots blanc,
234,Aloxe-Corton premier cru Les Vercots,AOC -,AOP -,Aloxe-Corton premier cru Les Vercots rouge,
1974,Alpes-de-Haute-Provence,,IGP -,Alpes-de-Haute-Provence blanc,
1974,Alpes-de-Haute-Provence,,IGP -,Alpes-de-Haute-Provence primeur ou nouveau blanc,
1974,Alpes-de-Haute-Provence,,IGP -,Alpes-de-Haute-Provence primeur ou nouveau rosé,
1974,Alpes-de-Haute-Provence,,IGP -,Alpes-de-Haute-Provence primeur ou nouveau rouge,
1974,Alpes-de-Haute-Provence,,IGP -,Alpes-de-Haute-Provence rosé,
1974,Alpes-de-Haute-Provence,,IGP -,Alpes-de-Haute-Provence rouge,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes blanc,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes mousseux de qualité blanc,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes mousseux de qualité rosé,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes mousseux de qualité rouge,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes primeur ou nouveau blanc,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes primeur ou nouveau rosé,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes primeur ou nouveau rouge,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes rosé,
1976,Alpes-Maritimes,,IGP -,Alpes-Maritimes rouge,
1992,Alpilles,,IGP -,Alpilles blanc,
1992,Alpilles,,IGP -,Alpilles primeur ou nouveau blanc,
1992,Alpilles,,IGP -,Alpilles primeur ou nouveau rosé,
1992,Alpilles,,IGP -,Alpilles primeur ou nouveau rouge,
1992,Alpilles,,IGP -,Alpilles rosé,
1992,Alpilles,,IGP -,Alpilles rouge,
2302,Alsace Blienschwiller,AOC -,AOP -,Alsace Blienschwiller blanc (Sylvaner),
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach blanc,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach Gewurztraminer,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach Pinot Gris,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach Riesling,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach rouge,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach sélection de grains nobles Gewurztraminer,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach sélection de grains nobles Pinot Gris,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach sélection de grains nobles Riesling,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach vendanges tardives Gewurztraminer,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach vendanges tardives Pinot Gris,
2309,Alsace Côte de Rouffach,AOC -,AOP -,Alsace Côte de Rouffach vendanges tardives Riesling,
2306,Alsace Côtes de Barr,AOC -,AOP -,Alsace Côtes de Barr blanc (Sylvaner),
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten Gewurztraminer,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten Muscat,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten Muscat Ottonel,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten Pinot gris,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten Riesling,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten sélection de grains nobles Gewurztraminer,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten sélection de grains nobles Muscat,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten sélection de grains nobles Muscat Ottonel,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten sélection de grains nobles Pinot gris,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten sélection de grains nobles Riesling,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten vendanges tardives Gewurztraminer,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten vendanges tardives Muscat,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten vendanges tardives Muscat Ottonel,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten vendanges tardives Pinot gris,
3,Alsace grand cru Altenberg de Bergbieten,AOC -,AOP -,Alsace grand cru Altenberg de Bergbieten vendanges tardives Riesling,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim Gewurztraminer,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim Pinot gris,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim Riesling,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim sélection de grains nobles Gewurztraminer,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim sélection de grains nobles Pinot gris,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim sélection de grains nobles Riesling,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim vendanges tardives Gewurztraminer,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim vendanges tardives Pinot gris,
4,Alsace grand cru Altenberg de Bergheim,AOC -,AOP -,Alsace grand cru Altenberg de Bergheim vendanges tardives Riesling,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim Gewurztraminer,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim Muscat,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim Muscat Ottonel,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim Pinot gris,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim Riesling,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim sélection de grains nobles Gewurztraminer,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim sélection de grains nobles Muscat,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim sélection de grains nobles Muscat Ottonel,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim sélection de grains nobles Pinot gris,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim sélection de grains nobles Riesling,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim vendanges tardives Gewurztraminer,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim vendanges tardives Muscat,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim vendanges tardives Muscat Ottonel,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim vendanges tardives Pinot gris,
5,Alsace grand cru Altenberg de Wolxheim,AOC -,AOP -,Alsace grand cru Altenberg de Wolxheim vendanges tardives Riesling,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand Gewurztraminer,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand Muscat,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand Muscat Ottonel,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand Pinot gris,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand Riesling,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand sélection de grains nobles Gewurztraminer,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand sélection de grains nobles Muscat,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand sélection de grains nobles Muscat Ottonel,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand sélection de grains nobles Pinot gris,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand sélection de grains nobles Riesling,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand vendanges tardives Gewurztraminer,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand vendanges tardives Muscat,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand vendanges tardives Muscat Ottonel,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand vendanges tardives Pinot gris,
6,Alsace grand cru Brand,AOC -,AOP -,Alsace grand cru Brand vendanges tardives Riesling,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal Gewurztraminer,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal Muscat,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal Muscat Ottonel,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal Pinot gris,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal Riesling,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal sélection de grains nobles Gewurztraminer,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal sélection de grains nobles Muscat,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal sélection de grains nobles Muscat Ottonel,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal sélection de grains nobles Pinot gris,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal sélection de grains nobles Riesling,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal vendanges tardives Gewurztraminer,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal vendanges tardives Muscat,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal vendanges tardives Muscat Ottonel,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal vendanges tardives Pinot gris,
7,Alsace grand cru Bruderthal,AOC -,AOP -,Alsace grand cru Bruderthal vendanges tardives Riesling,
8,Alsace grand cru Eichberg,AOC -,AOP -,Alsace grand cru Eichberg Gewurztraminer,
8,Alsace grand cru Eichberg,AOC -,AOP -,Alsace grand cru Eichberg Muscat,
